"","Indice","Latitud","Longitud","Sector","Hora","colClasses"
"376",184,-0.2613428,-78.5471499,"ND","21:44:54","numeric"
"377",208,-0.2942451,-78.4430024,"ND","17:36:10","character"
"378",101,-0.2092118,-78.4956193," NO DEFINIDO","06:31:43","POSIXct"
"379",132,-0.2013945,-78.4794541," GUAPULO","16:08:31","numeric"
"380",74,-0.204309,-78.4790699999999," LA FLORESTA","03:05:11","numeric"
"381",157,-0.1979574,-78.4957749,"ND","06:34:53","numeric"
"382",196,-0.1630352,-78.4725308," EL INCA","01:18:03","character"
"383",175,-0.2140827,-78.4986877,"ND","16:19:50","POSIXct"
"384",57,-0.1856246,-78.4845739," LA CAROLINA","22:07:41","numeric"
"385",228,-0.3119072,-78.4717798,"ND","14:03:49","numeric"
"386",54,-0.1867726,-78.4849656," LA CAROLINA","07:43:35","numeric"
"387",266,-0.209506,-78.497329,"ND","18:07:37","character"
"388",252,-0.219911,-78.509958,"ND","16:11:58","POSIXct"
"389",12,-0.2227623,-78.5170072," CENTRO HISTORICO","00:37:32","numeric"
"390",230,-0.2147693,-78.4453654,"ND","05:20:25","numeric"
"391",35,-0.2173174,-78.5090894," CENTRO HISTORICO","16:47:07","numeric"
"392",42,-0.2240363,-78.5217735," CENTRO HISTORICO","04:33:33","character"
"393",191,-0.2786482,-78.5528255," CHILLOGALLO","07:45:43","POSIXct"
"394",221,-0.2901494,-78.4680194,"ND","13:35:12","numeric"
"395",14,-0.221448,-78.5115623," CENTRO HISTORICO","13:48:46","numeric"
"396",67,-0.2076481,-78.512139," LA CAROLINA","22:08:13","numeric"
"397",220,-0.2802709,-78.4628319,"ND","23:20:42","character"
"398",215,-0.2964122,-78.4407949,"ND","12:29:16","POSIXct"
"399",159,-0.1915898,-78.4930927,"ND","00:02:53","numeric"
"400",48,-0.2228883,-78.5104707," CENTRO HISTORICO","16:08:55","numeric"
"401",80,-0.206621,-78.4853789999999," LA FLORESTA","16:16:43","numeric"
"402",251,-0.221476,-78.510911,"ND","04:23:12","character"
"403",216,-0.2863836,-78.4403578,"ND","13:10:05","POSIXct"
"404",187,-0.258843,-78.5297155,"ND","04:14:27","numeric"
"405",123,-0.2063694,-78.4962994," LA MARISCAL","13:51:16","numeric"
"406",92,-0.2132298,-78.4846652," LA FLORESTA","14:25:50","numeric"
"407",215,-0.2964122,-78.4407949,"ND","13:31:31","character"
"408",249,-0.221413,-78.513905,"ND","11:00:13","POSIXct"
"409",103,-0.2340865,-78.5148132," NO DEFINIDO","02:15:56","numeric"
"410",245,-0.220349,-78.51105,"ND","20:42:03","numeric"
"411",251,-0.221476,-78.510911,"ND","05:38:32","numeric"
"412",144,-0.219254,-78.38552," TUMBACO","18:06:42","character"
"413",117,-0.099136,-78.453081," NO DEFINIDO","19:49:05","POSIXct"
"414",3,-0.2235964,-78.5129652," CENTRO HISTORICO","00:59:47","numeric"
"415",185,-0.2952455,-78.5559046," QUITUMBE","04:48:54","numeric"
"416",197,-0.2602807,-78.5227633,"ND","11:28:30","numeric"
"417",61,-0.1761082,-78.4827232," LA CAROLINA","06:09:22","character"
"418",90,-0.21347,-78.4828919999999," LA FLORESTA","21:31:49","POSIXct"
"419",236,-0.198408,-78.424648," CUMBAYA","06:01:23","numeric"
"420",258,-0.220943,-78.515096,"ND","10:09:33","numeric"
"421",31,-0.2085842,-78.4987575," CENTRO HISTORICO","11:56:35","numeric"
"422",18,-0.2175588,-78.5131609," CENTRO HISTORICO","09:46:29","character"
"423",76,-0.2041237,-78.4814931," LA FLORESTA","09:44:43","POSIXct"
"424",42,-0.2240363,-78.5217735," CENTRO HISTORICO","13:14:39","numeric"
"425",159,-0.1915898,-78.4930927,"ND","15:57:05","numeric"
"426",107,-0.238544299999999,-78.5251665," NO DEFINIDO","02:08:32","numeric"
"427",53,-0.1863515,-78.4854832," LA CAROLINA","20:10:57","character"
"428",124,-0.2123661,-78.4050894," TUMBACO","09:48:14","POSIXct"
"429",254,-0.219013,-78.508637,"ND","05:02:02","numeric"
"430",47,-0.2214185,-78.5127211," CENTRO HISTORICO","12:44:19","numeric"
"431",190,-0.2834332,-78.5443068," QUITUMBE","21:02:20","numeric"
"432",91,-0.2126498,-78.4847694," LA FLORESTA","13:58:49","character"
"433",103,-0.2340865,-78.5148132," NO DEFINIDO","18:43:30","POSIXct"
"434",257,-0.218603,-78.511359,"ND","18:44:06","numeric"
"435",17,-0.2206594,-78.5144967," CENTRO HISTORICO","02:36:03","numeric"
"436",81,-0.2088524,-78.4895095," LA FLORESTA","11:51:16","numeric"
"437",191,-0.2786482,-78.5528255," CHILLOGALLO","07:54:29","character"
"438",129,-0.2219094,-78.5084766," LA MARIN","15:22:27","POSIXct"
"439",226,-0.3027449,-78.4767312,"ND","09:46:55","numeric"
"440",173,-0.1719937,-78.4875727,"ND","13:54:56","numeric"
"441",179,-0.2046092,-78.5061228,"ND","23:32:51","numeric"
"442",9,-0.2219683,-78.5141694," CENTRO HISTORICO","05:09:59","character"
"443",253,-0.219367,-78.50844,"ND","13:49:17","POSIXct"
"444",20,-0.218578,-78.5139415," CENTRO HISTORICO","10:04:18","numeric"
"445",147,-0.2394026,-78.5169268," CHIMBACALLE","07:38:23","numeric"
"446",177,-0.1970883,-78.5000396,"ND","20:07:09","numeric"
"447",104,-0.239890699999999,-78.516503," NO DEFINIDO","02:31:05","character"
"448",31,-0.2085842,-78.4987575," CENTRO HISTORICO","16:38:14","POSIXct"
"449",11,-0.2218235,-78.5181606," CENTRO HISTORICO","04:23:25","numeric"
"450",122,-0.3140441,-78.4737277," CONOCOTO","00:03:12","numeric"
"451",4,-0.224385,-78.5137859," CENTRO HISTORICO","15:27:54","numeric"
"452",170,-0.1854047,-78.4908557,"ND","19:50:54","character"
"453",13,-0.223127,-78.5150599," CENTRO HISTORICO","05:50:37","POSIXct"
"454",179,-0.2046092,-78.5061228,"ND","17:42:24","numeric"
"455",176,-0.1966806,-78.4998035,"ND","06:32:45","numeric"
"456",47,-0.2214185,-78.5127211," CENTRO HISTORICO","19:55:42","numeric"
"457",181,-0.2408724,-78.5319042," LA MAGDALENA","05:04:32","character"
"458",178,-0.1994594,-78.500737,"ND","18:42:17","POSIXct"
"459",109,-0.2019538,-78.501724," NO DEFINIDO","17:28:21","numeric"
"460",13,-0.223127,-78.5150599," CENTRO HISTORICO","23:57:42","numeric"
"461",190,-0.2834332,-78.5443068," QUITUMBE","02:14:20","numeric"
"462",201,-0.2935825,-78.5400582,"ND","02:01:39","character"
"463",235,-0.2027531,-78.4401298," CUMBAYA","03:33:22","POSIXct"
"464",193,-0.1784632,-78.4781742,"ND","03:11:43","numeric"
"465",160,-0.1918849,-78.4933233,"ND","09:04:49","numeric"
"466",255,-0.218764,-78.511859,"ND","12:47:05","numeric"
"467",122,-0.3140441,-78.4737277," CONOCOTO","12:36:43","character"
"468",64,-0.1767251,-78.4821975," LA CAROLINA","13:34:45","POSIXct"
"469",235,-0.2027531,-78.4401298," CUMBAYA","06:53:14","numeric"
"470",222,-0.2891463,-78.4669572,"ND","21:48:05","numeric"
"471",47,-0.2214185,-78.5127211," CENTRO HISTORICO","06:21:58","numeric"
"472",22,-0.2121542,-78.5065841," CENTRO HISTORICO","09:29:53","character"
"473",108,-0.2070983,-78.4953994," NO DEFINIDO","07:41:46","POSIXct"
"474",252,-0.219911,-78.509958,"ND","19:42:34","numeric"
"475",87,-0.2096066,-78.4832425," LA FLORESTA","22:39:10","numeric"
"476",219,-0.2778382,-78.4655678," CONOCOTO","19:51:45","numeric"
"477",262,-0.227709999999999,-78.511678,"ND","16:35:58","character"
"478",11,-0.2218235,-78.5181606," CENTRO HISTORICO","03:53:57","POSIXct"
"479",155,-0.215912,-78.5030544,"ND","13:46:59","numeric"
"480",6,-0.2238485,-78.5151109," CENTRO HISTORICO","23:22:29","numeric"
"481",135,-0.1285989,-78.4709734," Antiguo Convenio","12:31:38","numeric"
"482",51,-0.2186907,-78.5085744," CENTRO HISTORICO","05:33:08","character"
"483",179,-0.2046092,-78.5061228,"ND","01:38:11","POSIXct"
"484",118,-0.201435,-78.496327," NO DEFINIDO","18:29:30","numeric"
"485",258,-0.220943,-78.515096,"ND","19:42:34","numeric"
"486",56,-0.1880037,-78.4855529," LA CAROLINA","11:43:48","numeric"
"487",104,-0.239890699999999,-78.516503," NO DEFINIDO","13:27:36","character"
"488",33,-0.2110357,-78.4967566," CENTRO HISTORICO","06:54:35","POSIXct"
"489",108,-0.2070983,-78.4953994," NO DEFINIDO","05:38:42","numeric"
"490",10,-0.2234436,-78.5163448," CENTRO HISTORICO","10:49:29","numeric"
"491",244,-0.219732,-78.511187,"ND","09:03:22","numeric"
"492",221,-0.2901494,-78.4680194,"ND","23:07:45","character"
"493",48,-0.2228883,-78.5104707," CENTRO HISTORICO","05:41:47","POSIXct"
"494",268,-0.126856,-78.470375,"ND","08:35:20","numeric"
"495",104,-0.239890699999999,-78.516503," NO DEFINIDO","01:26:39","numeric"
"496",30,-0.2207828,-78.5104116," CENTRO HISTORICO","23:29:38","numeric"
"497",231,-0.2105422,-78.4464598," CUMBAYA","01:29:19","character"
"498",160,-0.1918849,-78.4933233,"ND","10:56:18","POSIXct"
"499",40,-0.2198333,-78.51322," CENTRO HISTORICO","22:53:07","numeric"
"500",200,-0.2809013,-78.5336315,"ND","04:54:33","numeric"
"501",185,-0.2952455,-78.5559046," QUITUMBE","06:51:27","numeric"
"502",246,-0.220863,-78.51126,"ND","19:34:19","character"
"503",3,-0.2235964,-78.5129652," CENTRO HISTORICO","13:57:25","POSIXct"
"504",258,-0.220943,-78.515096,"ND","21:40:00","numeric"
"505",13,-0.223127,-78.5150599," CENTRO HISTORICO","09:05:25","numeric"
"506",77,-0.2048775,-78.482971," LA FLORESTA","12:14:33","numeric"
"507",253,-0.219367,-78.50844,"ND","18:17:21","character"
"508",151,-0.2340918,-78.5142767,"ND","00:24:43","POSIXct"
"509",244,-0.219732,-78.511187,"ND","05:20:27","numeric"
"510",33,-0.2110357,-78.4967566," CENTRO HISTORICO","02:11:57","numeric"
"511",158,-0.1982256,-78.4959358,"ND","14:03:13","numeric"
"512",62,-0.1768807,-78.4814948," LA CAROLINA","18:35:40","character"
"513",241,-0.166931,-78.308594,"ND","04:00:41","POSIXct"
"514",44,-0.2234167,-78.5098243," CENTRO HISTORICO","15:23:14","numeric"
"515",127,-0.2484601,-78.5257342," Antiguo Convenio","08:06:49","numeric"
"516",146,-0.2444665,-78.5189438," VILLAFLORA","05:02:41","numeric"
"517",167,-0.1882478,-78.491832,"ND","20:58:12","character"
"518",46,-0.2167434,-78.5085985," CENTRO HISTORICO","18:51:43","POSIXct"
"519",250,-0.221246,-78.512436,"ND","09:54:28","numeric"
"520",95,-0.1659212,-78.4924221," Parque Suecia","00:40:56","numeric"
"521",264,-0.228977,-78.518449,"ND","00:22:25","numeric"
"522",215,-0.2964122,-78.4407949,"ND","09:52:17","character"
"523",124,-0.2123661,-78.4050894," TUMBACO","09:57:16","POSIXct"
"524",69,-0.3917269,-78.5423622," LA CAROLINA","16:27:36","numeric"
"525",95,-0.1659212,-78.4924221," Parque Suecia","00:38:23","numeric"
"526",57,-0.1856246,-78.4845739," LA CAROLINA","09:44:07","numeric"
"527",258,-0.220943,-78.515096,"ND","02:51:05","character"
"528",64,-0.1767251,-78.4821975," LA CAROLINA","15:14:05","POSIXct"
"529",264,-0.228977,-78.518449,"ND","16:26:26","numeric"
"530",87,-0.2096066,-78.4832425," LA FLORESTA","15:41:48","numeric"
"531",185,-0.2952455,-78.5559046," QUITUMBE","00:45:18","numeric"
"532",191,-0.2786482,-78.5528255," CHILLOGALLO","04:01:55","character"
"533",203,-0.2785195,-78.5316896,"ND","15:01:19","POSIXct"
"534",40,-0.2198333,-78.51322," CENTRO HISTORICO","05:38:53","numeric"
"535",18,-0.2175588,-78.5131609," CENTRO HISTORICO","17:28:08","numeric"
"536",166,-0.2081819,-78.4902871," LA FLORESTA","19:53:20","numeric"
"537",53,-0.1863515,-78.4854832," LA CAROLINA","11:31:48","character"
"538",161,-0.2008649,-78.4970462," SANTA CLARA","15:00:20","POSIXct"
"539",214,-0.2937703,-78.4352749,"ND","01:05:51","numeric"
"540",131,-0.1988908,-78.4345293," Antiguo Convenio","19:33:08","numeric"
"541",53,-0.1863515,-78.4854832," LA CAROLINA","16:00:38","numeric"
"542",91,-0.2126498,-78.4847694," LA FLORESTA","02:21:11","character"
"543",24,-0.2136053,-78.5015953," CENTRO HISTORICO","03:29:41","POSIXct"
"544",70,-0.1923677,-78.4883291," LA CAROLINA","12:10:22","numeric"
"545",268,-0.126856,-78.470375,"ND","11:28:50","numeric"
"546",263,-0.229343,-78.511118,"ND","16:49:59","numeric"
"547",24,-0.2136053,-78.5015953," CENTRO HISTORICO","05:21:09","character"
"548",66,-0.2689066,-78.4674454," LA CAROLINA","22:45:08","POSIXct"
"549",88,-0.2102299,-78.4825548," LA FLORESTA","02:07:52","numeric"
"550",193,-0.1784632,-78.4781742,"ND","03:52:51","numeric"
"551",26,-0.2203993,-78.5131261," CENTRO HISTORICO","11:23:29","numeric"
"552",140,-0.1801369,-78.4671879," Antiguo Convenio","14:01:16","character"
"553",106,-0.2205414,-78.5014772," NO DEFINIDO","07:37:28","POSIXct"
"554",174,-0.2026673,-78.486886,"ND","17:04:55","numeric"
"555",21,-0.2197851,-78.5079011," CENTRO HISTORICO","03:07:27","numeric"
"556",257,-0.218603,-78.511359,"ND","01:31:08","numeric"
"557",54,-0.1867726,-78.4849656," LA CAROLINA","13:13:41","character"
"558",230,-0.2147693,-78.4453654,"ND","14:33:47","POSIXct"
"559",229,-0.2085252,-78.4398937,"ND","19:06:10","numeric"
"560",227,-0.2780099,-78.4567434,"ND","00:22:52","numeric"
"561",194,-0.2241892,-78.5130215," CENTRO HISTORICO","08:44:09","numeric"
"562",76,-0.2041237,-78.4814931," LA FLORESTA","17:10:11","character"
"563",89,-0.210997,-78.482433," LA FLORESTA","09:08:53","POSIXct"
"564",156,-0.2091367,-78.4959358,"ND","12:13:17","numeric"
"565",194,-0.2241892,-78.5130215," CENTRO HISTORICO","09:25:26","numeric"
"566",158,-0.1982256,-78.4959358,"ND","06:57:44","numeric"
"567",201,-0.2935825,-78.5400582,"ND","05:10:25","character"
"568",62,-0.1768807,-78.4814948," LA CAROLINA","20:18:26","POSIXct"
"569",58,-0.1830296,-78.4822974," LA CAROLINA","11:27:16","numeric"
"570",70,-0.1923677,-78.4883291," LA CAROLINA","04:33:06","numeric"
"571",72,-0.2037455,-78.4947288," LA CAROLINA","13:03:55","numeric"
"572",228,-0.3119072,-78.4717798,"ND","11:00:23","character"
"573",154,-0.2171994,-78.5053825," CENTRO HISTORICO","22:53:05","POSIXct"
"574",51,-0.2186907,-78.5085744," CENTRO HISTORICO","00:52:29","numeric"
"575",54,-0.1867726,-78.4849656," LA CAROLINA","06:11:07","numeric"
"576",126,-0.2030404,-78.4895484," LA MARISCAL","08:20:15","numeric"
"577",172,-0.1779911,-78.4887099,"ND","20:20:51","character"
"578",28,-0.2210886,-78.5139468," CENTRO HISTORICO","13:39:46","POSIXct"
"579",129,-0.2219094,-78.5084766," LA MARIN","23:28:24","numeric"
"580",37,-0.2076293,-78.5052967," CENTRO HISTORICO","10:04:41","numeric"
"581",164,-0.2097751,-78.5006028,"ND","17:00:22","numeric"
"582",87,-0.2096066,-78.4832425," LA FLORESTA","07:31:41","character"
"583",79,-0.2078069,-78.487842," LA FLORESTA","23:10:17","POSIXct"
"584",55,-0.1882612,-78.4840509," LA CAROLINA","13:40:02","numeric"
"585",59,-0.1833843,-78.4823471," LA CAROLINA","07:31:37","numeric"
"586",61,-0.1761082,-78.4827232," LA CAROLINA","09:53:10","numeric"
"587",197,-0.2602807,-78.5227633,"ND","18:43:48","character"
"588",115,-0.2921986,-78.4001434," LA MERCED","03:32:12","POSIXct"
"589",245,-0.220349,-78.51105,"ND","02:26:33","numeric"
"590",176,-0.1966806,-78.4998035,"ND","21:32:06","numeric"
"591",198,-0.2671578,-78.5270655,"ND","23:15:35","numeric"
"592",199,-0.271696,-78.5290182,"ND","08:55:08","character"
"593",97,-0.1450752,-78.4885597," Bicentenario","09:11:01","POSIXct"
"594",266,-0.209506,-78.497329,"ND","19:59:16","numeric"
"595",48,-0.2228883,-78.5104707," CENTRO HISTORICO","14:33:32","numeric"
"596",182,-0.2457754,-78.5342002,"ND","18:00:55","numeric"
"597",188,-0.272726,-78.5379767,"ND","11:40:38","character"
"598",237,-0.2493374,-78.4431392," PINTAG","05:35:20","POSIXct"
"599",237,-0.2493374,-78.4431392," PINTAG","20:14:41","numeric"
"600",83,-0.2051081,-78.4854009," LA FLORESTA","17:38:29","numeric"
"601",188,-0.272726,-78.5379767,"ND","10:14:55","numeric"
"602",253,-0.219367,-78.50844,"ND","08:54:52","character"
"603",153,-0.2177948,-78.5058868,"ND","17:30:55","POSIXct"
"604",35,-0.2173174,-78.5090894," CENTRO HISTORICO","22:21:43","numeric"
"605",94,-0.2001353,-78.4755349," LA FLORESTA","11:34:09","numeric"
"606",134,-0.1809684,-78.4926689," Antiguo Convenio","15:52:02","numeric"
"607",42,-0.2240363,-78.5217735," CENTRO HISTORICO","04:13:25","character"
"608",72,-0.2037455,-78.4947288," LA CAROLINA","03:46:22","POSIXct"
"609",219,-0.2778382,-78.4655678," CONOCOTO","17:49:54","numeric"
"610",12,-0.2227623,-78.5170072," CENTRO HISTORICO","04:58:24","numeric"
"611",7,-0.2235642,-78.5155964," CENTRO HISTORICO","17:00:39","numeric"
"612",158,-0.1982256,-78.4959358,"ND","09:42:44","character"
"613",225,-0.3036461,-78.477104,"ND","05:42:04","POSIXct"
"614",124,-0.2123661,-78.4050894," TUMBACO","01:39:42","numeric"
"615",222,-0.2891463,-78.4669572,"ND","15:22:52","numeric"
"616",163,-0.2087612,-78.5002273,"ND","02:30:38","numeric"
"617",158,-0.1982256,-78.4959358,"ND","07:30:34","character"
"618",210,-0.3010229,-78.4456095,"ND","02:37:37","POSIXct"
"619",15,-0.2185432,-78.5123696," CENTRO HISTORICO","04:40:19","numeric"
"620",192,-0.1636789,-78.4848046," EL INCA","04:32:18","numeric"
"621",99,-0.1402687,-78.4885597," Bicentenario","15:37:30","numeric"
"622",126,-0.2030404,-78.4895484," LA MARISCAL","19:42:14","character"
"623",255,-0.218764,-78.511859,"ND","16:30:57","POSIXct"
"624",191,-0.2786482,-78.5528255," CHILLOGALLO","22:20:12","numeric"
"625",153,-0.2177948,-78.5058868,"ND","15:12:35","numeric"
"626",146,-0.2444665,-78.5189438," VILLAFLORA","23:27:05","numeric"
"627",256,-0.21911,-78.512791,"ND","06:50:00","character"
"628",180,-0.2365594,-78.527441,"ND","15:46:40","POSIXct"
"629",54,-0.1867726,-78.4849656," LA CAROLINA","20:40:33","numeric"
"630",230,-0.2147693,-78.4453654,"ND","00:28:31","numeric"
"631",26,-0.2203993,-78.5131261," CENTRO HISTORICO","05:44:41","numeric"
"632",151,-0.2340918,-78.5142767,"ND","13:24:27","character"
"633",76,-0.2041237,-78.4814931," LA FLORESTA","22:03:07","POSIXct"
"634",246,-0.220863,-78.51126,"ND","02:40:33","numeric"
"635",136,-0.2728506,-78.5372716," SOLANDA","07:56:10","numeric"
"636",26,-0.2203993,-78.5131261," CENTRO HISTORICO","16:31:02","numeric"
"637",242,-0.220391,-78.511719,"ND","22:29:13","character"
"638",46,-0.2167434,-78.5085985," CENTRO HISTORICO","18:26:40","POSIXct"
"639",123,-0.2063694,-78.4962994," LA MARISCAL","17:15:23","numeric"
"640",184,-0.2613428,-78.5471499,"ND","10:59:17","numeric"
"641",163,-0.2087612,-78.5002273,"ND","09:36:42","numeric"
"642",129,-0.2219094,-78.5084766," LA MARIN","20:54:32","character"
"643",174,-0.2026673,-78.486886,"ND","16:48:42","POSIXct"
"644",263,-0.229343,-78.511118,"ND","00:04:13","numeric"
"645",96,-0.1660875,-78.4917837," Parque Suecia","20:14:54","numeric"
"646",126,-0.2030404,-78.4895484," LA MARISCAL","22:06:53","numeric"
"647",108,-0.2070983,-78.4953994," NO DEFINIDO","21:44:45","character"
"648",176,-0.1966806,-78.4998035,"ND","05:08:21","POSIXct"
"649",78,-0.2055912,-78.4844403," LA FLORESTA","01:15:51","numeric"
"650",5,-0.2241007,-78.5145155," CENTRO HISTORICO","10:13:28","numeric"
"651",253,-0.219367,-78.50844,"ND","05:37:30","numeric"
"652",88,-0.2102299,-78.4825548," LA FLORESTA","05:49:28","character"
"653",214,-0.2937703,-78.4352749,"ND","12:22:16","POSIXct"
"654",231,-0.2105422,-78.4464598," CUMBAYA","16:51:28","numeric"
"655",11,-0.2218235,-78.5181606," CENTRO HISTORICO","00:19:04","numeric"
"656",67,-0.2076481,-78.512139," LA CAROLINA","22:09:28","numeric"
"657",174,-0.2026673,-78.486886,"ND","15:14:53","character"
"658",77,-0.2048775,-78.482971," LA FLORESTA","13:34:18","POSIXct"
"659",144,-0.219254,-78.38552," TUMBACO","09:06:32","numeric"
"660",110,-0.203252,-78.4957051," NO DEFINIDO","17:53:36","numeric"
"661",69,-0.3917269,-78.5423622," LA CAROLINA","21:14:52","numeric"
"662",235,-0.2027531,-78.4401298," CUMBAYA","00:54:59","character"
"663",24,-0.2136053,-78.5015953," CENTRO HISTORICO","03:46:57","POSIXct"
"664",145,-0.2529851,-78.5213685," EL RECREO","03:45:09","numeric"
"665",244,-0.219732,-78.511187,"ND","14:01:07","numeric"
"666",174,-0.2026673,-78.486886,"ND","15:35:45","numeric"
"667",111,-0.0886416,-78.4709001," CARCELEN","16:12:12","character"
"668",57,-0.1856246,-78.4845739," LA CAROLINA","00:37:01","POSIXct"
"669",51,-0.2186907,-78.5085744," CENTRO HISTORICO","01:11:43","numeric"
"670",44,-0.2234167,-78.5098243," CENTRO HISTORICO","04:01:30","numeric"
"671",29,-0.2218503,-78.5132253," CENTRO HISTORICO","05:51:18","numeric"
"672",87,-0.2096066,-78.4832425," LA FLORESTA","01:50:59","character"
"673",192,-0.1636789,-78.4848046," EL INCA","08:39:54","POSIXct"
"674",227,-0.2780099,-78.4567434,"ND","01:10:32","numeric"
"675",162,-0.2043785,-78.498677," LA MARISCAL","06:12:56","numeric"
"676",119,-0.1998054,-78.431611," NO DEFINIDO","04:26:27","numeric"
